,user_id,timestamp,group,landing_page,converted
277614,691197,2025-01-23 18:58:18.889567,control,old_page,0
277615,839778,2025-01-23 18:58:19.497775,control,old_page,0
277616,841598,2025-01-23 18:58:28.089227,treatment,new_page,0
277617,841327,2025-01-23 18:58:33.082252,control,old_page,0
277618,883625,2025-01-23 18:58:38.181493,treatment,new_page,1
277619,673588,2025-01-23 18:58:39.524607,treatment,new_page,0
277620,902767,2025-01-23 18:58:48.996306,control,old_page,0
277621,762641,2025-01-23 18:59:18.897947,treatment,new_page,0
277622,932361,2025-01-23 18:59:20.552358,control,old_page,0
277623,847762,2025-01-23 18:59:29.058379,treatment,new_page,0
277624,711703,2025-01-23 18:59:34.360529,control,old_page,0
277625,861125,2025-01-23 18:59:37.469598,control,old_page,0
277626,933679,2025-01-23 18:59:37.844704,treatment,new_page,0
277627,777148,2025-01-23 18:59:43.684609,control,old_page,0
277628,880561,2025-01-23 18:59:45.172635,treatment,new_page,1
277629,836635,2025-01-23 18:59:48.128569,treatment,new_page,0
277630,837169,2025-01-23 18:59:50.078551,control,old_page,1
277631,638834,2025-01-23 18:59:58.310452,treatment,new_page,0
277632,841485,2025-01-23 18:59:58.839269,treatment,new_page,0
277633,720661,2025-01-23 19:00:18.868477,control,old_page,0
277634,766534,2025-01-23 19:00:22.145022,treatment,new_page,0
277635,926608,2025-01-23 19:00:23.143981,control,old_page,0
277636,759272,2025-01-23 19:00:25.045880,control,old_page,0
277637,686277,2025-01-23 19:00:28.871109,treatment,new_page,1
277638,697878,2025-01-23 19:00:34.409003,treatment,new_page,0
277639,778646,2025-01-23 19:00:34.531501,treatment,new_page,0
277640,811942,2025-01-23 19:00:39.217739,treatment,new_page,0
277641,642310,2025-01-23 19:00:50.327001,control,old_page,0
277642,757908,2025-01-23 19:00:55.354228,treatment,new_page,0
277643,669912,2025-01-23 19:01:01.099426,control,old_page,0
277644,781347,2025-01-23 19:01:21.389791,treatment,new_page,0
277645,827107,2025-01-23 19:01:25.706927,treatment,new_page,0
277646,915077,2025-01-23 19:01:27.581201,control,old_page,0
277647,706340,2025-01-23 19:01:36.932582,control,old_page,1
277648,750017,2025-01-23 19:01:40.829503,treatment,new_page,0
277649,751154,2025-01-23 19:01:43.575713,treatment,new_page,0
277650,871904,2025-01-23 19:01:44.025334,treatment,new_page,0
277651,752042,2025-01-23 19:01:49.832134,treatment,new_page,0
277652,881169,2025-01-23 19:02:00.088853,control,old_page,1
277653,836184,2025-01-23 19:02:01.650245,treatment,new_page,0
277654,678182,2025-01-23 19:02:03.630145,treatment,new_page,1
277655,743130,2025-01-23 19:02:15.112096,treatment,new_page,0
277656,688303,2025-01-23 19:02:28.699193,control,old_page,0
277657,796552,2025-01-23 19:02:29.157941,treatment,new_page,0
277658,810775,2025-01-23 19:02:32.643693,treatment,new_page,0
277659,654901,2025-01-23 19:02:45.574479,control,old_page,0
277660,810375,2025-01-23 19:02:51.163369,control,old_page,0
277661,748476,2025-01-23 19:02:52.088644,control,old_page,0
277662,649852,2025-01-23 19:02:56.351162,control,old_page,0
277663,752593,2025-01-23 19:02:57.338118,treatment,new_page,0
277664,652408,2025-01-23 19:03:05.630531,control,old_page,0
277665,794453,2025-01-23 19:03:06.060001,treatment,new_page,0
277666,713011,2025-01-23 19:03:12.986623,treatment,new_page,0
277667,887567,2025-01-23 19:03:13.140516,control,old_page,1
277668,842320,2025-01-23 19:03:20.289773,control,old_page,0
277669,725608,2025-01-23 19:03:21.276074,treatment,new_page,0
277670,735255,2025-01-23 19:03:30.957258,treatment,new_page,0
277671,829462,2025-01-23 19:03:31.741708,treatment,new_page,1
277672,673164,2025-01-23 19:03:34.206431,treatment,new_page,0
277673,908236,2025-01-23 19:03:42.798269,control,old_page,0
277674,882008,2025-01-23 19:03:43.523373,treatment,new_page,0
277675,814634,2025-01-23 19:03:53.382166,treatment,new_page,0
277676,825706,2025-01-23 19:04:01.099695,control,old_page,0
277677,666317,2025-01-23 19:04:02.050633,treatment,new_page,0
277678,900373,2025-01-23 19:04:02.478818,control,old_page,0
277679,648090,2025-01-23 19:04:07.326377,treatment,new_page,1
277680,746296,2025-01-23 19:04:08.694563,control,old_page,0
277681,734762,2025-01-23 19:04:11.681020,treatment,new_page,0
277682,633995,2025-01-23 19:04:21.356781,treatment,new_page,0
277683,754810,2025-01-23 19:04:33.520908,treatment,new_page,0
277684,797249,2025-01-23 19:04:49.942940,treatment,new_page,0
277685,726832,2025-01-23 19:04:53.103963,treatment,new_page,1
277686,818013,2025-01-23 19:05:02.243798,treatment,new_page,0
277687,705815,2025-01-23 19:05:11.174933,treatment,new_page,0
277688,889279,2025-01-23 19:05:13.210185,treatment,new_page,0
277689,696988,2025-01-23 19:05:25.723536,control,old_page,0
277690,677800,2025-01-23 19:05:34.395039,treatment,new_page,0
277691,680395,2025-01-23 19:05:41.850646,control,old_page,0
277692,696813,2025-01-23 19:05:56.692840,control,old_page,0
277693,888219,2025-01-23 19:06:06.398720,treatment,new_page,0
277694,758791,2025-01-23 19:06:09.344181,control,old_page,0
277695,906238,2025-01-23 19:06:09.854853,treatment,new_page,0
277696,727063,2025-01-23 19:06:19.424359,treatment,new_page,0
277697,751825,2025-01-23 19:06:24.130651,treatment,new_page,0
277698,779923,2025-01-23 19:06:27.235466,control,old_page,0
277699,737679,2025-01-23 19:06:28.279093,control,old_page,0
277700,751667,2025-01-23 19:06:29.628674,treatment,new_page,0
277701,737549,2025-01-23 19:06:30.840648,treatment,new_page,0
277702,753885,2025-01-23 19:06:40.943533,control,old_page,0
277703,752456,2025-01-23 19:07:19.961294,treatment,new_page,0
277704,934929,2025-01-23 19:07:22.913902,control,old_page,0
277705,669258,2025-01-23 19:07:24.759775,control,old_page,1
277706,660211,2025-01-23 19:07:45.555841,control,old_page,0
277707,744744,2025-01-23 19:07:48.643016,treatment,new_page,0
277708,901350,2025-01-23 19:07:49.848921,control,old_page,0
277709,873221,2025-01-23 19:07:52.547875,control,old_page,1
277710,698076,2025-01-23 19:08:17.180025,treatment,new_page,0
277711,871258,2025-01-23 19:08:32.756153,control,old_page,0
277712,883076,2025-01-23 19:08:36.480078,treatment,new_page,0
277713,633600,2025-01-23 19:08:55.295293,control,old_page,0
277714,813875,2025-01-23 19:09:04.170164,control,old_page,0
277715,696534,2025-01-23 19:09:17.678966,treatment,new_page,0
277716,651899,2025-01-23 19:09:23.451925,control,old_page,0
277717,865577,2025-01-23 19:09:25.942022,control,old_page,0
277718,860025,2025-01-23 19:09:30.222337,treatment,new_page,0
277719,723963,2025-01-23 19:09:31.138701,treatment,new_page,0
277720,650424,2025-01-23 19:09:31.551085,control,old_page,0
277721,756895,2025-01-23 19:09:34.470163,treatment,new_page,1
277722,865779,2025-01-23 19:09:41.377824,control,old_page,0
277723,944855,2025-01-23 19:09:42.592274,control,old_page,1
277724,811798,2025-01-23 19:09:45.286601,treatment,new_page,1
277725,688467,2025-01-23 19:09:51.482400,control,old_page,0
277726,672008,2025-01-23 19:09:58.371901,treatment,new_page,0
277727,751478,2025-01-23 19:10:03.603772,treatment,new_page,1
277728,933596,2025-01-23 19:10:03.815501,treatment,new_page,0
277729,793858,2025-01-23 19:10:08.127731,treatment,new_page,0
277730,795801,2025-01-23 19:10:12.411813,treatment,new_page,0
277731,877209,2025-01-23 19:10:22.629272,control,old_page,1
277732,857696,2025-01-23 19:10:25.005823,control,old_page,0
277733,726630,2025-01-23 19:10:27.388338,control,old_page,0
277734,660180,2025-01-23 19:10:34.992611,control,old_page,0
277735,773357,2025-01-23 19:10:40.070011,treatment,new_page,0
277736,908274,2025-01-23 19:10:48.990042,treatment,new_page,0
277737,719621,2025-01-23 19:11:08.886462,control,old_page,0
277738,658986,2025-01-23 19:11:24.031757,control,old_page,0
277739,630151,2025-01-23 19:11:29.005683,control,old_page,1
277740,904317,2025-01-23 19:11:31.284162,treatment,new_page,1
277741,842231,2025-01-23 19:11:34.980101,treatment,new_page,0
277742,780911,2025-01-23 19:11:37.310056,control,old_page,0
277743,663529,2025-01-23 19:11:55.725111,control,old_page,0
277744,630160,2025-01-23 19:11:55.841593,control,old_page,0
277745,817072,2025-01-23 19:12:00.316559,control,old_page,0
277746,818252,2025-01-23 19:12:00.997461,control,old_page,0
277747,774946,2025-01-23 19:12:01.365881,treatment,new_page,0
277748,894860,2025-01-23 19:12:22.152111,control,old_page,0
277749,704220,2025-01-23 19:12:25.535891,control,old_page,0
277750,860089,2025-01-23 19:12:27.333109,treatment,new_page,0
277751,710175,2025-01-23 19:12:33.476633,control,old_page,0
277752,687074,2025-01-23 19:12:37.797420,treatment,new_page,1
277753,764934,2025-01-23 19:12:40.035241,treatment,new_page,0
277754,736648,2025-01-23 19:12:46.856418,control,old_page,0
277755,803784,2025-01-23 19:12:59.767072,control,old_page,0
277756,755711,2025-01-23 19:13:02.463869,control,old_page,0
277757,722020,2025-01-23 19:13:03.579474,treatment,new_page,1
277758,707197,2025-01-23 19:13:10.895254,control,old_page,0
277759,814937,2025-01-23 19:13:18.601013,control,old_page,0
277760,847502,2025-01-23 19:13:23.312875,control,old_page,0
277761,882887,2025-01-23 19:13:36.766220,control,old_page,0
277762,858139,2025-01-23 19:13:53.568138,control,old_page,0
277763,666179,2025-01-23 19:14:02.591374,treatment,new_page,0
277764,683072,2025-01-23 19:14:19.262823,control,old_page,0
277765,696233,2025-01-23 19:14:27.015484,treatment,new_page,0
277766,844541,2025-01-23 19:14:44.597611,control,old_page,0
277767,896107,2025-01-23 19:14:47.298742,control,old_page,0
277768,756504,2025-01-23 19:14:57.613624,treatment,new_page,0
277769,853132,2025-01-23 19:15:00.664611,treatment,new_page,0
277770,917965,2025-01-23 19:15:02.298466,control,old_page,0
277771,938806,2025-01-23 19:15:12.571890,treatment,new_page,1
277772,723362,2025-01-23 19:15:17.298813,treatment,new_page,0
277773,913143,2025-01-23 19:15:18.614834,control,old_page,0
277774,850609,2025-01-23 19:15:37.293706,treatment,new_page,0
277775,847326,2025-01-23 19:15:48.638208,control,old_page,0
277776,638422,2025-01-23 19:15:49.740550,treatment,new_page,0
277777,723337,2025-01-23 19:15:54.669571,treatment,new_page,0
277778,755371,2025-01-23 19:16:06.910979,control,old_page,0
277779,759583,2025-01-23 19:16:26.332642,treatment,new_page,0
277780,695038,2025-01-23 19:16:26.351038,treatment,new_page,0
277781,704998,2025-01-23 19:16:30.538102,treatment,new_page,0
277782,824076,2025-01-23 19:16:46.353007,control,old_page,0
277783,823234,2025-01-23 19:16:49.132528,treatment,new_page,0
277784,671396,2025-01-23 19:17:04.128319,control,old_page,0
277785,671547,2025-01-23 19:17:05.294252,control,old_page,0
277786,789764,2025-01-23 19:17:10.706274,control,old_page,0
277787,838083,2025-01-23 19:17:11.184623,control,old_page,0
277788,813180,2025-01-23 19:17:22.234152,treatment,new_page,0
277789,744729,2025-01-23 19:17:23.868523,control,old_page,0
277790,719343,2025-01-23 19:17:32.627430,control,old_page,0
277791,855127,2025-01-23 19:17:49.395253,treatment,new_page,0
277792,863973,2025-01-23 19:17:50.105299,treatment,new_page,0
277793,828807,2025-01-23 19:17:51.893265,control,old_page,0
277794,764420,2025-01-23 19:17:56.535704,control,old_page,0
277795,892064,2025-01-23 19:17:59.063817,control,old_page,0
277796,753878,2025-01-23 19:18:00.115897,control,old_page,1
277797,768516,2025-01-23 19:18:24.545414,control,old_page,0
277798,847519,2025-01-23 19:18:24.923337,control,old_page,1
277799,843824,2025-01-23 19:18:31.248282,control,old_page,0
277800,880942,2025-01-23 19:18:40.057475,control,old_page,0
277801,823944,2025-01-23 19:18:57.251685,control,old_page,0
277802,671977,2025-01-23 19:19:02.734329,treatment,new_page,0
277803,787955,2025-01-23 19:19:19.993286,control,old_page,0
277804,804431,2025-01-23 19:19:20.415806,treatment,new_page,0
277805,667888,2025-01-23 19:19:22.321706,treatment,new_page,0
277806,862995,2025-01-23 19:19:25.905551,treatment,new_page,1
277807,817828,2025-01-23 19:19:30.448529,control,old_page,0
277808,919970,2025-01-23 19:19:38.095321,control,old_page,0
277809,752612,2025-01-23 19:19:48.299450,control,old_page,1
277810,890062,2025-01-23 19:19:49.262829,control,old_page,0
277811,876195,2025-01-23 19:19:49.425976,treatment,new_page,0
277812,846830,2025-01-23 19:19:56.063217,treatment,new_page,0
277813,934475,2025-01-23 19:20:04.652671,treatment,new_page,0
277814,865056,2025-01-23 19:20:22.975280,treatment,new_page,0
277815,679831,2025-01-23 19:20:28.997390,control,old_page,0
277816,859594,2025-01-23 19:20:53.831244,control,old_page,1
277817,938418,2025-01-23 19:21:04.129213,control,old_page,0
277818,637852,2025-01-23 19:21:14.832175,treatment,new_page,0
277819,762006,2025-01-23 19:21:23.657088,treatment,new_page,0
277820,746342,2025-01-23 19:21:58.721129,treatment,new_page,0
277821,680872,2025-01-23 19:22:04.634219,treatment,new_page,0
277822,674383,2025-01-23 19:22:10.209227,treatment,new_page,1
277823,719459,2025-01-23 19:22:14.332375,control,old_page,0
277824,859888,2025-01-23 19:22:15.584743,control,old_page,0
277825,826099,2025-01-23 19:22:23.000076,control,old_page,0
277826,711893,2025-01-23 19:22:24.421238,control,old_page,0
277827,782623,2025-01-23 19:22:26.438635,treatment,new_page,0
277828,650099,2025-01-23 19:22:32.775123,control,old_page,0
277829,910733,2025-01-23 19:22:35.212517,treatment,new_page,0
277830,716957,2025-01-23 19:22:38.660486,control,old_page,0
277831,872032,2025-01-23 19:22:41.063175,treatment,new_page,0
277832,876504,2025-01-23 19:22:46.063442,treatment,new_page,1
277833,725051,2025-01-23 19:22:52.607848,treatment,new_page,0
277834,735349,2025-01-23 19:23:00.456247,control,old_page,0
277835,927668,2025-01-23 19:23:10.962204,treatment,new_page,0
277836,648119,2025-01-23 19:23:12.530813,treatment,new_page,0
277837,833016,2025-01-23 19:23:12.967387,treatment,new_page,0
277838,897700,2025-01-23 19:23:15.070837,treatment,new_page,0
277839,848579,2025-01-23 19:23:19.216474,treatment,new_page,0
277840,733539,2025-01-23 19:23:22.125943,control,old_page,0
277841,760889,2025-01-23 19:23:23.460061,treatment,new_page,0
277842,861448,2025-01-23 19:23:28.032777,treatment,new_page,0
277843,859057,2025-01-23 19:23:32.611154,treatment,new_page,0
277844,927568,2025-01-23 19:23:57.635991,control,old_page,0
277845,936908,2025-01-23 19:24:04.265036,treatment,new_page,0
277846,879258,2025-01-23 19:24:10.756517,treatment,new_page,0
277847,633833,2025-01-23 19:24:18.492858,control,old_page,0
277848,894950,2025-01-23 19:24:32.252349,control,old_page,0
277849,757041,2025-01-23 19:24:36.866438,control,old_page,0
277850,940696,2025-01-23 19:24:47.447213,control,old_page,0
277851,915819,2025-01-23 19:24:52.602578,treatment,new_page,0
277852,850091,2025-01-23 19:24:58.351044,treatment,new_page,0
277853,856002,2025-01-23 19:25:06.901895,control,old_page,0
277854,879665,2025-01-23 19:25:15.556816,treatment,new_page,0
277855,911373,2025-01-23 19:25:25.634184,control,old_page,0
277856,863487,2025-01-23 19:25:28.677182,control,old_page,0
277857,648393,2025-01-23 19:25:36.334928,treatment,new_page,1
277858,757849,2025-01-23 19:25:42.735715,control,old_page,0
277859,663670,2025-01-23 19:25:50.594708,control,old_page,0
277860,931369,2025-01-23 19:26:06.962648,control,old_page,0
277861,839762,2025-01-23 19:26:23.792862,treatment,new_page,0
277862,822766,2025-01-23 19:26:24.589932,treatment,new_page,0
277863,650442,2025-01-23 19:26:25.879435,control,old_page,0
277864,853804,2025-01-23 19:26:31.134871,treatment,new_page,0
277865,761044,2025-01-23 19:26:44.084008,control,old_page,0
277866,882664,2025-01-23 19:26:49.998968,treatment,new_page,0
277867,749409,2025-01-23 19:26:58.673870,treatment,new_page,0
277868,873275,2025-01-23 19:26:59.203224,treatment,new_page,0
277869,757160,2025-01-23 19:27:19.187404,control,old_page,0
277870,774722,2025-01-23 19:27:20.330487,treatment,new_page,0
277871,652108,2025-01-23 19:27:30.379662,control,old_page,1
277872,718149,2025-01-23 19:27:38.063002,control,old_page,0
277873,828464,2025-01-23 19:27:44.373754,treatment,new_page,0
277874,938447,2025-01-23 19:27:44.499486,control,old_page,0
277875,690831,2025-01-23 19:27:54.475499,treatment,new_page,0
277876,745313,2025-01-23 19:28:02.093865,treatment,new_page,0
277877,816512,2025-01-23 19:28:12.656786,treatment,new_page,0
277878,710480,2025-01-23 19:28:32.139362,treatment,new_page,1
277879,868071,2025-01-23 19:28:44.120231,control,old_page,1
277880,922645,2025-01-23 19:28:47.549289,treatment,new_page,0
277881,898866,2025-01-23 19:28:48.809030,control,old_page,0
277882,724456,2025-01-23 19:28:50.319552,control,old_page,1
277883,827796,2025-01-23 19:28:52.080169,treatment,new_page,0
277884,833721,2025-01-23 19:28:52.431548,control,old_page,1
277885,840437,2025-01-23 19:28:55.806334,treatment,new_page,1
277886,904742,2025-01-23 19:28:58.246986,treatment,new_page,0
277887,803087,2025-01-23 19:29:05.704372,treatment,new_page,0
277888,684669,2025-01-23 19:29:07.239620,control,old_page,0
277889,720752,2025-01-23 19:29:21.530012,control,old_page,1
277890,687821,2025-01-23 19:29:24.528565,control,old_page,0
277891,871997,2025-01-23 19:29:27.119251,control,old_page,0
277892,867165,2025-01-23 19:29:28.711776,control,old_page,0
277893,691477,2025-01-23 19:29:32.696652,treatment,new_page,0
277894,660769,2025-01-23 19:29:43.197821,control,old_page,0
277895,846405,2025-01-23 19:29:43.602396,control,old_page,0
277896,719661,2025-01-23 19:29:46.600105,control,old_page,0
277897,695545,2025-01-23 19:29:49.826280,control,old_page,0
277898,756175,2025-01-23 19:29:53.651975,control,old_page,1
277899,666173,2025-01-23 19:29:55.330173,control,old_page,0
277900,812797,2025-01-23 19:30:13.975503,treatment,new_page,0
277901,851230,2025-01-23 19:30:35.159574,control,old_page,0
277902,890694,2025-01-23 19:30:36.476005,treatment,new_page,0
277903,780523,2025-01-23 19:30:36.518530,treatment,new_page,0
277904,758119,2025-01-23 19:30:41.417197,control,old_page,0
277905,827252,2025-01-23 19:30:48.324074,treatment,new_page,0
277906,676642,2025-01-23 19:30:50.477592,control,old_page,0
277907,712395,2025-01-23 19:30:56.101908,control,old_page,0
277908,772029,2025-01-23 19:31:32.471257,treatment,new_page,0
277909,839949,2025-01-23 19:31:32.833670,treatment,new_page,0
277910,818345,2025-01-23 19:31:42.904246,control,old_page,0
277911,809391,2025-01-23 19:31:43.373020,control,old_page,0
277912,794866,2025-01-23 19:31:45.506106,treatment,new_page,0
277913,633372,2025-01-23 19:31:48.123927,treatment,new_page,0
277914,937724,2025-01-23 19:31:55.855956,control,old_page,0
277915,644318,2025-01-23 19:31:57.693879,treatment,new_page,0
277916,761850,2025-01-23 19:32:05.915827,treatment,new_page,0
277917,819820,2025-01-23 19:32:24.847634,treatment,new_page,0
277918,653736,2025-01-23 19:33:06.598003,treatment,new_page,0
277919,700135,2025-01-23 19:33:08.407025,treatment,new_page,0
277920,696098,2025-01-23 19:33:14.865063,control,old_page,0
277921,720708,2025-01-23 19:33:49.977937,treatment,new_page,0
277922,669599,2025-01-23 19:34:12.151284,treatment,new_page,1
277923,630351,2025-01-23 19:34:15.269389,treatment,new_page,0
277924,805391,2025-01-23 19:34:30.584975,treatment,new_page,0
277925,864363,2025-01-23 19:34:38.725622,control,old_page,0
277926,790759,2025-01-23 19:34:48.225714,treatment,new_page,0
277927,671455,2025-01-23 19:34:49.490014,control,old_page,0
277928,825160,2025-01-23 19:35:01.683571,treatment,new_page,0
277929,858241,2025-01-23 19:35:02.530293,control,old_page,0
277930,749904,2025-01-23 19:35:18.825169,control,old_page,0
277931,711377,2025-01-23 19:35:31.878203,treatment,new_page,0
277932,723556,2025-01-23 19:35:43.857988,control,old_page,0
277933,882060,2025-01-23 19:35:49.203304,control,old_page,1
277934,925917,2025-01-23 19:35:51.318756,control,old_page,1
277935,890461,2025-01-23 19:36:05.580760,treatment,new_page,0
277936,634307,2025-01-23 19:36:23.735965,control,old_page,0
277937,817364,2025-01-23 19:36:26.957978,control,old_page,0
277938,851737,2025-01-23 19:36:37.009133,control,old_page,0
277939,817269,2025-01-23 19:36:54.606901,treatment,new_page,0
277940,745713,2025-01-23 19:36:55.981429,control,old_page,0
277941,916740,2025-01-23 19:37:00.088742,control,old_page,0
277942,833121,2025-01-23 19:37:09.037618,control,old_page,0
277943,813518,2025-01-23 19:37:19.973319,treatment,new_page,0
277944,828504,2025-01-23 19:37:30.152631,treatment,new_page,0
277945,862245,2025-01-23 19:37:34.473587,treatment,new_page,0
277946,785082,2025-01-23 19:37:35.738791,treatment,new_page,0
277947,828919,2025-01-23 19:37:39.499916,treatment,new_page,0
277948,822485,2025-01-23 19:37:41.469904,treatment,new_page,0
277949,714880,2025-01-23 19:37:46.935102,treatment,new_page,0
277950,871018,2025-01-23 19:37:54.638585,control,old_page,0
277951,777627,2025-01-23 19:37:55.427967,control,old_page,0
277952,730269,2025-01-23 19:38:01.743750,control,old_page,0
277953,741107,2025-01-23 19:38:10.955667,treatment,new_page,1
277954,866473,2025-01-23 19:38:15.778537,treatment,new_page,0
277955,773948,2025-01-23 19:38:41.960292,control,old_page,0
277956,711677,2025-01-23 19:38:43.194844,control,old_page,0
277957,926880,2025-01-23 19:38:48.434211,treatment,new_page,0
277958,854089,2025-01-23 19:39:00.154500,control,old_page,0
277959,793120,2025-01-23 19:39:08.947342,control,old_page,0
277960,748789,2025-01-23 19:39:14.694732,treatment,new_page,1
277961,798974,2025-01-23 19:39:33.535083,treatment,new_page,0
277962,733244,2025-01-23 19:39:43.212488,control,old_page,0
277963,814757,2025-01-23 19:39:44.384795,treatment,new_page,0
277964,787482,2025-01-23 19:39:50.117887,treatment,new_page,0
277965,631728,2025-01-23 19:39:51.785721,treatment,new_page,1
277966,782867,2025-01-23 19:40:09.871829,control,old_page,0
277967,933798,2025-01-23 19:40:15.157988,treatment,new_page,0
277968,798950,2025-01-23 19:40:15.761842,treatment,new_page,0
277969,639109,2025-01-23 19:40:23.482012,control,old_page,0
277970,726737,2025-01-23 19:40:28.682641,treatment,new_page,0
277971,776386,2025-01-23 19:40:29.963027,control,old_page,0
277972,823388,2025-01-23 19:40:45.025580,control,old_page,0
277973,714207,2025-01-23 19:40:46.478146,treatment,new_page,1
277974,884601,2025-01-23 19:41:11.597776,control,old_page,0
277975,665502,2025-01-23 19:41:19.179037,control,old_page,0
277976,827115,2025-01-23 19:41:29.015521,treatment,new_page,0
277977,828817,2025-01-23 19:41:47.670711,control,old_page,1
277978,891308,2025-01-23 19:41:54.566059,control,old_page,1
277979,812066,2025-01-23 19:42:04.397259,control,old_page,0
277980,789944,2025-01-23 19:42:06.895588,treatment,new_page,0
277981,789761,2025-01-23 19:42:07.846541,treatment,new_page,0
277982,886298,2025-01-23 19:42:33.161885,control,old_page,0
277983,655933,2025-01-23 19:42:36.927195,treatment,new_page,0
277984,656323,2025-01-23 19:42:37.545551,control,old_page,0
277985,663540,2025-01-23 19:42:39.176042,treatment,new_page,0
277986,879681,2025-01-23 19:42:45.653531,treatment,new_page,0
277987,898908,2025-01-23 19:42:48.373115,control,old_page,0
277988,635041,2025-01-23 19:42:59.529710,control,old_page,0
277989,794212,2025-01-23 19:43:03.625852,control,old_page,0
277990,941746,2025-01-23 19:43:06.628190,control,old_page,0
277991,938552,2025-01-23 19:43:09.133200,treatment,new_page,0
277992,865818,2025-01-23 19:43:10.181570,treatment,new_page,0
277993,792591,2025-01-23 19:43:13.523961,treatment,new_page,0
277994,643723,2025-01-23 19:43:14.063043,treatment,new_page,0
277995,934571,2025-01-23 19:43:17.265838,treatment,new_page,1
277996,754513,2025-01-23 19:43:19.605777,treatment,new_page,0
277997,873528,2025-01-23 19:43:24.780182,treatment,new_page,1
277998,695449,2025-01-23 19:43:26.985143,control,old_page,0
277999,837832,2025-01-23 19:43:31.494738,control,old_page,0
278000,757669,2025-01-23 19:43:42.557635,control,old_page,0
278001,885835,2025-01-23 19:43:45.140040,treatment,new_page,0
278002,638140,2025-01-23 19:43:46.638740,treatment,new_page,1
278003,806280,2025-01-23 19:43:53.820204,control,old_page,0
278004,791066,2025-01-23 19:44:00.899977,control,old_page,0
278005,630393,2025-01-23 19:44:11.885399,treatment,new_page,0
278006,659703,2025-01-23 19:44:22.559464,control,old_page,0
278007,776901,2025-01-23 19:44:24.781893,control,old_page,0
278008,922085,2025-01-23 19:44:31.731088,treatment,new_page,0
278009,881767,2025-01-23 19:44:34.814311,control,old_page,0
278010,674280,2025-01-23 19:44:41.202593,control,old_page,0
278011,915391,2025-01-23 19:44:41.784910,treatment,new_page,0
278012,882340,2025-01-23 19:44:55.896421,control,old_page,0
278013,762477,2025-01-23 19:44:58.077596,control,old_page,0
278014,907602,2025-01-23 19:45:00.942424,treatment,new_page,0
278015,923612,2025-01-23 19:45:18.178561,treatment,new_page,0
278016,822938,2025-01-23 19:45:20.092044,control,old_page,0
278017,775667,2025-01-23 19:45:26.753295,treatment,new_page,0
278018,645546,2025-01-23 19:45:39.676514,control,old_page,1
278019,798523,2025-01-23 19:45:43.109852,control,old_page,1
278020,782314,2025-01-23 19:45:48.384373,control,old_page,0
278021,808796,2025-01-23 19:45:53.271811,control,old_page,0
278022,825709,2025-01-23 19:46:05.538492,treatment,new_page,1
278023,897828,2025-01-23 19:46:11.539393,control,old_page,0
278024,901287,2025-01-23 19:46:11.992145,control,old_page,0
278025,926271,2025-01-23 19:46:24.745641,treatment,new_page,0
278026,742544,2025-01-23 19:46:32.853019,control,old_page,1
278027,644965,2025-01-23 19:46:35.552833,treatment,new_page,1
278028,749484,2025-01-23 19:46:40.134304,treatment,new_page,1
278029,681017,2025-01-23 19:47:03.520745,control,old_page,0
278030,643834,2025-01-23 19:47:09.078745,control,old_page,0
278031,643985,2025-01-23 19:47:12.966256,treatment,new_page,0
278032,714158,2025-01-23 19:47:24.291270,treatment,new_page,1
278033,748716,2025-01-23 19:47:54.516960,control,old_page,0
278034,819328,2025-01-23 19:47:58.093994,treatment,new_page,0
278035,887910,2025-01-23 19:48:07.759837,treatment,new_page,0
278036,730229,2025-01-23 19:48:21.693083,treatment,new_page,0
278037,908146,2025-01-23 19:48:23.864995,treatment,new_page,0
278038,868877,2025-01-23 19:48:29.929268,control,old_page,0
278039,813355,2025-01-23 19:48:30.173051,control,old_page,0
278040,914867,2025-01-23 19:48:33.101261,treatment,new_page,0
278041,761388,2025-01-23 19:48:35.954244,treatment,new_page,0
278042,676686,2025-01-23 19:48:42.106483,control,old_page,0
278043,743005,2025-01-23 19:48:44.425631,control,old_page,0
278044,640343,2025-01-23 19:48:56.652012,treatment,new_page,0
278045,770252,2025-01-23 19:49:06.335919,treatment,new_page,0
278046,795192,2025-01-23 19:49:06.573116,treatment,new_page,0
278047,788671,2025-01-23 19:49:07.281694,treatment,new_page,0
278048,825641,2025-01-23 19:49:08.272026,control,old_page,0
278049,770763,2025-01-23 19:49:13.333751,treatment,new_page,0
278050,832712,2025-01-23 19:49:15.218094,control,old_page,0
278051,932529,2025-01-23 19:49:33.221972,control,old_page,0
278052,815939,2025-01-23 19:49:34.309118,treatment,new_page,0
278053,929861,2025-01-23 19:49:39.486347,treatment,new_page,0
278054,746229,2025-01-23 19:49:40.912737,treatment,new_page,0
278055,679811,2025-01-23 19:49:45.893530,control,old_page,0
278056,811874,2025-01-23 19:49:49.934197,treatment,new_page,0
278057,885303,2025-01-23 19:50:03.487444,treatment,new_page,0
278058,675096,2025-01-23 19:50:08.549601,control,old_page,0
278059,714847,2025-01-23 19:50:17.299001,control,old_page,0
278060,825173,2025-01-23 19:50:21.105520,control,old_page,0
278061,689046,2025-01-23 19:50:23.104075,treatment,new_page,0
278062,684349,2025-01-23 19:50:37.714403,treatment,new_page,0
278063,647919,2025-01-23 19:50:45.054499,control,old_page,0
